brokerId;lat;lon;function;boxMinX;boxMinY;boxMaxX;boxMaxY
Isfahan-1364023865;38.99999999999995;68.99999999999994;BrokerField;66.0;36.0;71.9999999999999;41.9999999999999
Isfahan-1364023865;38.99999999999995;74.99999999999994;BrokerField;72.0;36.0;77.9999999999999;41.9999999999999
Isfahan-1364023865;44.99999999999995;50.99999999999995;BrokerField;48.0;42.0;53.9999999999999;47.9999999999999
Isfahan-1364023865;44.99999999999995;56.99999999999995;BrokerField;54.0;42.0;59.9999999999999;47.9999999999999
Isfahan-1364023865;44.99999999999995;62.99999999999995;BrokerField;60.0;42.0;65.9999999999999;47.9999999999999
Isfahan-1364023865;44.99999999999995;68.99999999999994;BrokerField;66.0;42.0;71.9999999999999;47.9999999999999
Isfahan-1364023865;44.99999999999995;74.99999999999994;BrokerField;72.0;42.0;77.9999999999999;47.9999999999999
Isfahan-1364023865;50.99999999999995;62.99999999999995;BrokerField;60.0;48.0;65.9999999999999;53.9999999999999
Isfahan-1364023865;50.99999999999995;68.99999999999994;BrokerField;66.0;48.0;71.9999999999999;53.9999999999999
Isfahan-1364023865;50.99999999999995;74.99999999999994;BrokerField;72.0;48.0;77.9999999999999;53.9999999999999
Kiev-1804382913;50.4334;30.5166;Broker;null;null;null;null
Kiev-1804382913;44.99999999999995;26.99999999999995;BrokerField;24.0;42.0;29.9999999999999;47.9999999999999
Kiev-1804382913;44.99999999999995;32.99999999999995;BrokerField;30.0;42.0;35.9999999999999;47.9999999999999
Kiev-1804382913;44.99999999999995;38.99999999999995;BrokerField;36.0;42.0;41.9999999999999;47.9999999999999
Kiev-1804382913;44.99999999999995;44.99999999999995;BrokerField;42.0;42.0;47.9999999999999;47.9999999999999
Kiev-1804382913;50.99999999999995;20.99999999999995;BrokerField;18.0;48.0;23.9999999999999;53.9999999999999
Kiev-1804382913;50.99999999999995;26.99999999999995;BrokerField;24.0;48.0;29.9999999999999;53.9999999999999
Kiev-1804382913;50.99999999999995;32.99999999999995;BrokerField;30.0;48.0;35.9999999999999;53.9999999999999
Kiev-1804382913;50.99999999999995;38.99999999999995;BrokerField;36.0;48.0;41.9999999999999;53.9999999999999
Kiev-1804382913;50.99999999999995;44.99999999999995;BrokerField;42.0;48.0;47.9999999999999;53.9999999999999
Kiev-1804382913;50.99999999999995;50.99999999999995;BrokerField;48.0;48.0;53.9999999999999;53.9999999999999
Kiev-1804382913;50.99999999999995;56.99999999999995;BrokerField;54.0;48.0;59.9999999999999;53.9999999999999
Kiev-1804382913;56.99999999999995;20.99999999999995;BrokerField;18.0;54.0;23.9999999999999;59.9999999999999
Kiev-1804382913;56.99999999999995;26.99999999999995;BrokerField;24.0;54.0;29.9999999999999;59.9999999999999
Kiev-1804382913;56.99999999999995;32.99999999999995;BrokerField;30.0;54.0;35.9999999999999;59.9999999999999
Kiev-1804382913;56.99999999999995;38.99999999999995;BrokerField;36.0;54.0;41.9999999999999;59.9999999999999
Kiev-1804382913;56.99999999999995;44.99999999999995;BrokerField;42.0;54.0;47.9999999999999;59.9999999999999
Kiev-1804382913;56.99999999999995;50.99999999999995;BrokerField;48.0;54.0;53.9999999999999;59.9999999999999
Kiev-1804382913;56.99999999999995;56.99999999999995;BrokerField;54.0;54.0;59.9999999999999;59.9999999999999
Kiev-1804382913;56.99999999999995;62.99999999999995;BrokerField;60.0;54.0;65.9999999999999;59.9999999999999
Kiev-1804382913;56.99999999999995;68.99999999999994;BrokerField;66.0;54.0;71.9999999999999;59.9999999999999
Kiev-1804382913;56.99999999999995;74.99999999999994;BrokerField;72.0;54.0;77.9999999999999;59.9999999999999
Kiev-1804382913;62.99999999999995;20.99999999999995;BrokerField;18.0;60.0;23.9999999999999;65.9999999999999
Kiev-1804382913;62.99999999999995;26.99999999999995;BrokerField;24.0;60.0;29.9999999999999;65.9999999999999
Kiev-1804382913;62.99999999999995;32.99999999999995;BrokerField;30.0;60.0;35.9999999999999;65.9999999999999
Kiev-1804382913;62.99999999999995;38.99999999999995;BrokerField;36.0;60.0;41.9999999999999;65.9999999999999
Kiev-1804382913;62.99999999999995;44.99999999999995;BrokerField;42.0;60.0;47.9999999999999;65.9999999999999
Kiev-1804382913;62.99999999999995;50.99999999999995;BrokerField;48.0;60.0;53.9999999999999;65.9999999999999
Kiev-1804382913;62.99999999999995;56.99999999999995;BrokerField;54.0;60.0;59.9999999999999;65.9999999999999
Kiev-1804382913;62.99999999999995;62.99999999999995;BrokerField;60.0;60.0;65.9999999999999;65.9999999999999
Kiev-1804382913;62.99999999999995;68.99999999999994;BrokerField;66.0;60.0;71.9999999999999;65.9999999999999
Kiev-1804382913;62.99999999999995;74.99999999999994;BrokerField;72.0;60.0;77.9999999999999;65.9999999999999
Kiev-1804382913;68.99999999999994;14.99999999999995;BrokerField;12.0;66.0;17.9999999999999;71.9999999999999
Kiev-1804382913;68.99999999999994;20.99999999999995;BrokerField;18.0;66.0;23.9999999999999;71.9999999999999
Kiev-1804382913;68.99999999999994;26.99999999999995;BrokerField;24.0;66.0;29.9999999999999;71.9999999999999
Kiev-1804382913;68.99999999999994;32.99999999999995;BrokerField;30.0;66.0;35.9999999999999;71.9999999999999
Kiev-1804382913;68.99999999999994;38.99999999999995;BrokerField;36.0;66.0;41.9999999999999;71.9999999999999
Kiev-1804382913;68.99999999999994;44.99999999999995;BrokerField;42.0;66.0;47.9999999999999;71.9999999999999
Kiev-1804382913;68.99999999999994;50.99999999999995;BrokerField;48.0;66.0;53.9999999999999;71.9999999999999
Kiev-1804382913;68.99999999999994;56.99999999999995;BrokerField;54.0;66.0;59.9999999999999;71.9999999999999
Kiev-1804382913;68.99999999999994;62.99999999999995;BrokerField;60.0;66.0;65.9999999999999;71.9999999999999
Kiev-1804382913;68.99999999999994;68.99999999999994;BrokerField;66.0;66.0;71.9999999999999;71.9999999999999
Kiev-1804382913;68.99999999999994;74.99999999999994;BrokerField;72.0;66.0;77.9999999999999;71.9999999999999
Kiev-1804382913;68.99999999999994;80.99999999999994;BrokerField;78.0;66.0;83.9999999999999;71.9999999999999
Kiev-1804382913;74.99999999999994;2.99999999999995;BrokerField;0.0;72.0;5.9999999999999;77.9999999999999
Kiev-1804382913;74.99999999999994;8.99999999999995;BrokerField;6.0;72.0;11.9999999999999;77.9999999999999
Kiev-1804382913;74.99999999999994;14.99999999999995;BrokerField;12.0;72.0;17.9999999999999;77.9999999999999
Kiev-1804382913;74.99999999999994;20.99999999999995;BrokerField;18.0;72.0;23.9999999999999;77.9999999999999
Kiev-1804382913;74.99999999999994;26.99999999999995;BrokerField;24.0;72.0;29.9999999999999;77.9999999999999
Kiev-1804382913;74.99999999999994;32.99999999999995;BrokerField;30.0;72.0;35.9999999999999;77.9999999999999
Kiev-1804382913;74.99999999999994;38.99999999999995;BrokerField;36.0;72.0;41.9999999999999;77.9999999999999
Kiev-1804382913;74.99999999999994;44.99999999999995;BrokerField;42.0;72.0;47.9999999999999;77.9999999999999
Kiev-1804382913;74.99999999999994;50.99999999999995;BrokerField;48.0;72.0;53.9999999999999;77.9999999999999
Kiev-1804382913;74.99999999999994;56.99999999999995;BrokerField;54.0;72.0;59.9999999999999;77.9999999999999
Kiev-1804382913;74.99999999999994;62.99999999999995;BrokerField;60.0;72.0;65.9999999999999;77.9999999999999
Kiev-1804382913;74.99999999999994;68.99999999999994;BrokerField;66.0;72.0;71.9999999999999;77.9999999999999
Kiev-1804382913;74.99999999999994;74.99999999999994;BrokerField;72.0;72.0;77.9999999999999;77.9999999999999
Kiev-1804382913;74.99999999999994;80.99999999999994;BrokerField;78.0;72.0;83.9999999999999;77.9999999999999
Kiev-1804382913;80.99999999999994;-15.00000000000005;BrokerField;-18.0;78.0;-12.0000000000001;83.9999999999999
Kiev-1804382913;80.99999999999994;-9.00000000000005;BrokerField;-12.0;78.0;-6.0000000000001;83.9999999999999
Kiev-1804382913;80.99999999999994;-3.00000000000005;BrokerField;-6.0;78.0;-1.0E-13;83.9999999999999
Kiev-1804382913;80.99999999999994;2.99999999999995;BrokerField;0.0;78.0;5.9999999999999;83.9999999999999
Kiev-1804382913;80.99999999999994;8.99999999999995;BrokerField;6.0;78.0;11.9999999999999;83.9999999999999
Kiev-1804382913;80.99999999999994;14.99999999999995;BrokerField;12.0;78.0;17.9999999999999;83.9999999999999
Kiev-1804382913;80.99999999999994;20.99999999999995;BrokerField;18.0;78.0;23.9999999999999;83.9999999999999
Kiev-1804382913;80.99999999999994;26.99999999999995;BrokerField;24.0;78.0;29.9999999999999;83.9999999999999
Kiev-1804382913;80.99999999999994;32.99999999999995;BrokerField;30.0;78.0;35.9999999999999;83.9999999999999
Kiev-1804382913;80.99999999999994;38.99999999999995;BrokerField;36.0;78.0;41.9999999999999;83.9999999999999
Kiev-1804382913;80.99999999999994;44.99999999999995;BrokerField;42.0;78.0;47.9999999999999;83.9999999999999
Kiev-1804382913;80.99999999999994;50.99999999999995;BrokerField;48.0;78.0;53.9999999999999;83.9999999999999
Kiev-1804382913;80.99999999999994;56.99999999999995;BrokerField;54.0;78.0;59.9999999999999;83.9999999999999
Kiev-1804382913;80.99999999999994;62.99999999999995;BrokerField;60.0;78.0;65.9999999999999;83.9999999999999
Kiev-1804382913;80.99999999999994;68.99999999999994;BrokerField;66.0;78.0;71.9999999999999;83.9999999999999
Kiev-1804382913;80.99999999999994;74.99999999999994;BrokerField;72.0;78.0;77.9999999999999;83.9999999999999
Kiev-1804382913;80.99999999999994;80.99999999999994;BrokerField;78.0;78.0;83.9999999999999;83.9999999999999
Kiev-1804382913;80.99999999999994;86.99999999999994;BrokerField;84.0;78.0;89.9999999999999;83.9999999999999
Kiev-1804382913;86.99999999999994;-33.00000000000005;BrokerField;-36.0;84.0;-30.0000000000001;89.9999999999999
Kiev-1804382913;86.99999999999994;-27.00000000000005;BrokerField;-30.0;84.0;-24.0000000000001;89.9999999999999
Kiev-1804382913;86.99999999999994;-21.00000000000005;BrokerField;-24.0;84.0;-18.0000000000001;89.9999999999999
Kiev-1804382913;86.99999999999994;-15.00000000000005;BrokerField;-18.0;84.0;-12.0000000000001;89.9999999999999
Kiev-1804382913;86.99999999999994;-9.00000000000005;BrokerField;-12.0;84.0;-6.0000000000001;89.9999999999999
Kiev-1804382913;86.99999999999994;-3.00000000000005;BrokerField;-6.0;84.0;-1.0E-13;89.9999999999999
Kiev-1804382913;86.99999999999994;2.99999999999995;BrokerField;0.0;84.0;5.9999999999999;89.9999999999999
Kiev-1804382913;86.99999999999994;8.99999999999995;BrokerField;6.0;84.0;11.9999999999999;89.9999999999999
Kiev-1804382913;86.99999999999994;14.99999999999995;BrokerField;12.0;84.0;17.9999999999999;89.9999999999999
Kiev-1804382913;86.99999999999994;20.99999999999995;BrokerField;18.0;84.0;23.9999999999999;89.9999999999999
Kiev-1804382913;86.99999999999994;26.99999999999995;BrokerField;24.0;84.0;29.9999999999999;89.9999999999999
Kiev-1804382913;86.99999999999994;32.99999999999995;BrokerField;30.0;84.0;35.9999999999999;89.9999999999999
Kiev-1804382913;86.99999999999994;38.99999999999995;BrokerField;36.0;84.0;41.9999999999999;89.9999999999999
Kiev-1804382913;86.99999999999994;44.99999999999995;BrokerField;42.0;84.0;47.9999999999999;89.9999999999999
Kiev-1804382913;86.99999999999994;50.99999999999995;BrokerField;48.0;84.0;53.9999999999999;89.9999999999999
Kiev-1804382913;86.99999999999994;56.99999999999995;BrokerField;54.0;84.0;59.9999999999999;89.9999999999999
Kiev-1804382913;86.99999999999994;62.99999999999995;BrokerField;60.0;84.0;65.9999999999999;89.9999999999999
Kiev-1804382913;86.99999999999994;68.99999999999994;BrokerField;66.0;84.0;71.9999999999999;89.9999999999999
Kiev-1804382913;86.99999999999994;74.99999999999994;BrokerField;72.0;84.0;77.9999999999999;89.9999999999999
Kiev-1804382913;86.99999999999994;80.99999999999994;BrokerField;78.0;84.0;83.9999999999999;89.9999999999999
Kiev-1804382913;86.99999999999994;86.99999999999994;BrokerField;84.0;84.0;89.9999999999999;89.9999999999999
Kiev-1804382913;86.99999999999994;92.99999999999994;BrokerField;90.0;84.0;95.9999999999999;89.9999999999999
Kiev-1804382913;86.99999999999994;98.99999999999994;BrokerField;96.0;84.0;101.9999999999999;89.9999999999999
Kiev-1804382913;86.99999999999994;104.99999999999994;BrokerField;102.0;84.0;107.9999999999999;89.9999999999999
Kiev-1804382913;86.99999999999994;110.99999999999994;BrokerField;108.0;84.0;113.9999999999999;89.9999999999999
Kiev-1804382913;86.99999999999994;116.99999999999994;BrokerField;114.0;84.0;119.9999999999999;89.9999999999999
Kiev-1804382913;86.99999999999994;122.99999999999994;BrokerField;120.0;84.0;125.9999999999999;89.9999999999999
Kiev-1804382913;86.99999999999994;128.99999999999994;BrokerField;126.0;84.0;131.9999999999999;89.9999999999999
Luanda-1024949724;-8.8383;13.2344;Broker;null;null;null;null
Luanda-1024949724;-75.00000000000006;44.99999999999995;BrokerField;42.0;-78.0;47.9999999999999;-72.0000000000001
Luanda-1024949724;-75.00000000000006;50.99999999999995;BrokerField;48.0;-78.0;53.9999999999999;-72.0000000000001
Luanda-1024949724;-75.00000000000006;56.99999999999995;BrokerField;54.0;-78.0;59.9999999999999;-72.0000000000001
Luanda-1024949724;-75.00000000000006;62.99999999999995;BrokerField;60.0;-78.0;65.9999999999999;-72.0000000000001
Luanda-1024949724;-75.00000000000006;68.99999999999994;BrokerField;66.0;-78.0;71.9999999999999;-72.0000000000001
Luanda-1024949724;-75.00000000000006;74.99999999999994;BrokerField;72.0;-78.0;77.9999999999999;-72.0000000000001
Luanda-1024949724;-75.00000000000006;80.99999999999994;BrokerField;78.0;-78.0;83.9999999999999;-72.0000000000001
Luanda-1024949724;-69.00000000000006;14.99999999999995;BrokerField;12.0;-72.0;17.9999999999999;-66.0000000000001
Luanda-1024949724;-69.00000000000006;20.99999999999995;BrokerField;18.0;-72.0;23.9999999999999;-66.0000000000001
Luanda-1024949724;-69.00000000000006;26.99999999999995;BrokerField;24.0;-72.0;29.9999999999999;-66.0000000000001
Luanda-1024949724;-69.00000000000006;32.99999999999995;BrokerField;30.0;-72.0;35.9999999999999;-66.0000000000001
Luanda-1024949724;-69.00000000000006;38.99999999999995;BrokerField;36.0;-72.0;41.9999999999999;-66.0000000000001
Luanda-1024949724;-69.00000000000006;44.99999999999995;BrokerField;42.0;-72.0;47.9999999999999;-66.0000000000001
Luanda-1024949724;-69.00000000000006;50.99999999999995;BrokerField;48.0;-72.0;53.9999999999999;-66.0000000000001
Luanda-1024949724;-69.00000000000006;56.99999999999995;BrokerField;54.0;-72.0;59.9999999999999;-66.0000000000001
Luanda-1024949724;-69.00000000000006;62.99999999999995;BrokerField;60.0;-72.0;65.9999999999999;-66.0000000000001
Luanda-1024949724;-69.00000000000006;68.99999999999994;BrokerField;66.0;-72.0;71.9999999999999;-66.0000000000001
Luanda-1024949724;-69.00000000000006;74.99999999999994;BrokerField;72.0;-72.0;77.9999999999999;-66.0000000000001
Luanda-1024949724;-69.00000000000006;80.99999999999994;BrokerField;78.0;-72.0;83.9999999999999;-66.0000000000001
Luanda-1024949724;-69.00000000000006;86.99999999999994;BrokerField;84.0;-72.0;89.9999999999999;-66.0000000000001
Luanda-1024949724;-69.00000000000006;92.99999999999994;BrokerField;90.0;-72.0;95.9999999999999;-66.0000000000001
Luanda-1024949724;-69.00000000000006;98.99999999999994;BrokerField;96.0;-72.0;101.9999999999999;-66.0000000000001
Luanda-1024949724;-69.00000000000006;104.99999999999994;BrokerField;102.0;-72.0;107.9999999999999;-66.0000000000001
Luanda-1024949724;-69.00000000000006;110.99999999999994;BrokerField;108.0;-72.0;113.9999999999999;-66.0000000000001
Luanda-1024949724;-63.00000000000005;8.99999999999995;BrokerField;6.0;-66.0;11.9999999999999;-60.0000000000001
Luanda-1024949724;-63.00000000000005;14.99999999999995;BrokerField;12.0;-66.0;17.9999999999999;-60.0000000000001
Luanda-1024949724;-63.00000000000005;20.99999999999995;BrokerField;18.0;-66.0;23.9999999999999;-60.0000000000001
Luanda-1024949724;-63.00000000000005;26.99999999999995;BrokerField;24.0;-66.0;29.9999999999999;-60.0000000000001
Luanda-1024949724;-63.00000000000005;32.99999999999995;BrokerField;30.0;-66.0;35.9999999999999;-60.0000000000001
Luanda-1024949724;-63.00000000000005;38.99999999999995;BrokerField;36.0;-66.0;41.9999999999999;-60.0000000000001
Luanda-1024949724;-63.00000000000005;44.99999999999995;BrokerField;42.0;-66.0;47.9999999999999;-60.0000000000001
Luanda-1024949724;-63.00000000000005;50.99999999999995;BrokerField;48.0;-66.0;53.9999999999999;-60.0000000000001
Luanda-1024949724;-63.00000000000005;56.99999999999995;BrokerField;54.0;-66.0;59.9999999999999;-60.0000000000001
Luanda-1024949724;-63.00000000000005;62.99999999999995;BrokerField;60.0;-66.0;65.9999999999999;-60.0000000000001
Luanda-1024949724;-63.00000000000005;68.99999999999994;BrokerField;66.0;-66.0;71.9999999999999;-60.0000000000001
Luanda-1024949724;-63.00000000000005;74.99999999999994;BrokerField;72.0;-66.0;77.9999999999999;-60.0000000000001
Luanda-1024949724;-63.00000000000005;80.99999999999994;BrokerField;78.0;-66.0;83.9999999999999;-60.0000000000001
Luanda-1024949724;-63.00000000000005;86.99999999999994;BrokerField;84.0;-66.0;89.9999999999999;-60.0000000000001
Luanda-1024949724;-63.00000000000005;92.99999999999994;BrokerField;90.0;-66.0;95.9999999999999;-60.0000000000001
Luanda-1024949724;-63.00000000000005;98.99999999999994;BrokerField;96.0;-66.0;101.9999999999999;-60.0000000000001
Luanda-1024949724;-63.00000000000005;104.99999999999994;BrokerField;102.0;-66.0;107.9999999999999;-60.0000000000001
Luanda-1024949724;-63.00000000000005;110.99999999999994;BrokerField;108.0;-66.0;113.9999999999999;-60.0000000000001
Luanda-1024949724;-57.00000000000005;-3.00000000000005;BrokerField;-6.0;-60.0;-1.0E-13;-54.0000000000001
Luanda-1024949724;-57.00000000000005;2.99999999999995;BrokerField;0.0;-60.0;5.9999999999999;-54.0000000000001
Luanda-1024949724;-57.00000000000005;8.99999999999995;BrokerField;6.0;-60.0;11.9999999999999;-54.0000000000001
Luanda-1024949724;-57.00000000000005;14.99999999999995;BrokerField;12.0;-60.0;17.9999999999999;-54.0000000000001
Luanda-1024949724;-57.00000000000005;20.99999999999995;BrokerField;18.0;-60.0;23.9999999999999;-54.0000000000001
Luanda-1024949724;-57.00000000000005;26.99999999999995;BrokerField;24.0;-60.0;29.9999999999999;-54.0000000000001
Luanda-1024949724;-57.00000000000005;32.99999999999995;BrokerField;30.0;-60.0;35.9999999999999;-54.0000000000001
Luanda-1024949724;-57.00000000000005;38.99999999999995;BrokerField;36.0;-60.0;41.9999999999999;-54.0000000000001
Luanda-1024949724;-57.00000000000005;44.99999999999995;BrokerField;42.0;-60.0;47.9999999999999;-54.0000000000001
Luanda-1024949724;-57.00000000000005;50.99999999999995;BrokerField;48.0;-60.0;53.9999999999999;-54.0000000000001
Luanda-1024949724;-57.00000000000005;56.99999999999995;BrokerField;54.0;-60.0;59.9999999999999;-54.0000000000001
Luanda-1024949724;-57.00000000000005;62.99999999999995;BrokerField;60.0;-60.0;65.9999999999999;-54.0000000000001
Luanda-1024949724;-57.00000000000005;68.99999999999994;BrokerField;66.0;-60.0;71.9999999999999;-54.0000000000001
Luanda-1024949724;-57.00000000000005;74.99999999999994;BrokerField;72.0;-60.0;77.9999999999999;-54.0000000000001
Luanda-1024949724;-57.00000000000005;80.99999999999994;BrokerField;78.0;-60.0;83.9999999999999;-54.0000000000001
Luanda-1024949724;-57.00000000000005;86.99999999999994;BrokerField;84.0;-60.0;89.9999999999999;-54.0000000000001
Luanda-1024949724;-57.00000000000005;92.99999999999994;BrokerField;90.0;-60.0;95.9999999999999;-54.0000000000001
Luanda-1024949724;-51.00000000000005;-3.00000000000005;BrokerField;-6.0;-54.0;-1.0E-13;-48.0000000000001
Luanda-1024949724;-51.00000000000005;2.99999999999995;BrokerField;0.0;-54.0;5.9999999999999;-48.0000000000001
Luanda-1024949724;-51.00000000000005;8.99999999999995;BrokerField;6.0;-54.0;11.9999999999999;-48.0000000000001
Luanda-1024949724;-51.00000000000005;14.99999999999995;BrokerField;12.0;-54.0;17.9999999999999;-48.0000000000001
Luanda-1024949724;-51.00000000000005;20.99999999999995;BrokerField;18.0;-54.0;23.9999999999999;-48.0000000000001
Luanda-1024949724;-51.00000000000005;26.99999999999995;BrokerField;24.0;-54.0;29.9999999999999;-48.0000000000001
Luanda-1024949724;-51.00000000000005;32.99999999999995;BrokerField;30.0;-54.0;35.9999999999999;-48.0000000000001
Luanda-1024949724;-51.00000000000005;38.99999999999995;BrokerField;36.0;-54.0;41.9999999999999;-48.0000000000001
Luanda-1024949724;-51.00000000000005;44.99999999999995;BrokerField;42.0;-54.0;47.9999999999999;-48.0000000000001
Luanda-1024949724;-51.00000000000005;50.99999999999995;BrokerField;48.0;-54.0;53.9999999999999;-48.0000000000001
Luanda-1024949724;-51.00000000000005;56.99999999999995;BrokerField;54.0;-54.0;59.9999999999999;-48.0000000000001
Luanda-1024949724;-51.00000000000005;62.99999999999995;BrokerField;60.0;-54.0;65.9999999999999;-48.0000000000001
Luanda-1024949724;-51.00000000000005;68.99999999999994;BrokerField;66.0;-54.0;71.9999999999999;-48.0000000000001
Luanda-1024949724;-51.00000000000005;74.99999999999994;BrokerField;72.0;-54.0;77.9999999999999;-48.0000000000001
Luanda-1024949724;-51.00000000000005;80.99999999999994;BrokerField;78.0;-54.0;83.9999999999999;-48.0000000000001
Luanda-1024949724;-51.00000000000005;86.99999999999994;BrokerField;84.0;-54.0;89.9999999999999;-48.0000000000001
Luanda-1024949724;-45.00000000000005;-9.00000000000005;BrokerField;-12.0;-48.0;-6.0000000000001;-42.0000000000001
Luanda-1024949724;-45.00000000000005;-3.00000000000005;BrokerField;-6.0;-48.0;-1.0E-13;-42.0000000000001
Luanda-1024949724;-45.00000000000005;2.99999999999995;BrokerField;0.0;-48.0;5.9999999999999;-42.0000000000001
Luanda-1024949724;-45.00000000000005;8.99999999999995;BrokerField;6.0;-48.0;11.9999999999999;-42.0000000000001
Luanda-1024949724;-45.00000000000005;14.99999999999995;BrokerField;12.0;-48.0;17.9999999999999;-42.0000000000001
Luanda-1024949724;-45.00000000000005;20.99999999999995;BrokerField;18.0;-48.0;23.9999999999999;-42.0000000000001
Luanda-1024949724;-45.00000000000005;26.99999999999995;BrokerField;24.0;-48.0;29.9999999999999;-42.0000000000001
Luanda-1024949724;-45.00000000000005;32.99999999999995;BrokerField;30.0;-48.0;35.9999999999999;-42.0000000000001
Luanda-1024949724;-45.00000000000005;38.99999999999995;BrokerField;36.0;-48.0;41.9999999999999;-42.0000000000001
Luanda-1024949724;-45.00000000000005;44.99999999999995;BrokerField;42.0;-48.0;47.9999999999999;-42.0000000000001
Luanda-1024949724;-45.00000000000005;50.99999999999995;BrokerField;48.0;-48.0;53.9999999999999;-42.0000000000001
Luanda-1024949724;-45.00000000000005;56.99999999999995;BrokerField;54.0;-48.0;59.9999999999999;-42.0000000000001
Luanda-1024949724;-45.00000000000005;62.99999999999995;BrokerField;60.0;-48.0;65.9999999999999;-42.0000000000001
Luanda-1024949724;-45.00000000000005;68.99999999999994;BrokerField;66.0;-48.0;71.9999999999999;-42.0000000000001
Luanda-1024949724;-45.00000000000005;74.99999999999994;BrokerField;72.0;-48.0;77.9999999999999;-42.0000000000001
Luanda-1024949724;-39.00000000000005;-9.00000000000005;BrokerField;-12.0;-42.0;-6.0000000000001;-36.0000000000001
Luanda-1024949724;-39.00000000000005;-3.00000000000005;BrokerField;-6.0;-42.0;-1.0E-13;-36.0000000000001
Luanda-1024949724;-39.00000000000005;2.99999999999995;BrokerField;0.0;-42.0;5.9999999999999;-36.0000000000001
Luanda-1024949724;-39.00000000000005;8.99999999999995;BrokerField;6.0;-42.0;11.9999999999999;-36.0000000000001
Luanda-1024949724;-39.00000000000005;14.99999999999995;BrokerField;12.0;-42.0;17.9999999999999;-36.0000000000001
Luanda-1024949724;-39.00000000000005;20.99999999999995;BrokerField;18.0;-42.0;23.9999999999999;-36.0000000000001
Luanda-1024949724;-39.00000000000005;26.99999999999995;BrokerField;24.0;-42.0;29.9999999999999;-36.0000000000001
Luanda-1024949724;-39.00000000000005;32.99999999999995;BrokerField;30.0;-42.0;35.9999999999999;-36.0000000000001
Luanda-1024949724;-39.00000000000005;38.99999999999995;BrokerField;36.0;-42.0;41.9999999999999;-36.0000000000001
Luanda-1024949724;-39.00000000000005;44.99999999999995;BrokerField;42.0;-42.0;47.9999999999999;-36.0000000000001
Luanda-1024949724;-39.00000000000005;50.99999999999995;BrokerField;48.0;-42.0;53.9999999999999;-36.0000000000001
Luanda-1024949724;-39.00000000000005;56.99999999999995;BrokerField;54.0;-42.0;59.9999999999999;-36.0000000000001
Luanda-1024949724;-39.00000000000005;62.99999999999995;BrokerField;60.0;-42.0;65.9999999999999;-36.0000000000001
Luanda-1024949724;-39.00000000000005;68.99999999999994;BrokerField;66.0;-42.0;71.9999999999999;-36.0000000000001
Luanda-1024949724;-39.00000000000005;74.99999999999994;BrokerField;72.0;-42.0;77.9999999999999;-36.0000000000001
Luanda-1024949724;-33.00000000000005;-9.00000000000005;BrokerField;-12.0;-36.0;-6.0000000000001;-30.0000000000001
Luanda-1024949724;-33.00000000000005;-3.00000000000005;BrokerField;-6.0;-36.0;-1.0E-13;-30.0000000000001
Luanda-1024949724;-33.00000000000005;2.99999999999995;BrokerField;0.0;-36.0;5.9999999999999;-30.0000000000001
Luanda-1024949724;-33.00000000000005;8.99999999999995;BrokerField;6.0;-36.0;11.9999999999999;-30.0000000000001
Luanda-1024949724;-33.00000000000005;14.99999999999995;BrokerField;12.0;-36.0;17.9999999999999;-30.0000000000001
Luanda-1024949724;-33.00000000000005;20.99999999999995;BrokerField;18.0;-36.0;23.9999999999999;-30.0000000000001
Luanda-1024949724;-33.00000000000005;26.99999999999995;BrokerField;24.0;-36.0;29.9999999999999;-30.0000000000001
Luanda-1024949724;-33.00000000000005;32.99999999999995;BrokerField;30.0;-36.0;35.9999999999999;-30.0000000000001
Luanda-1024949724;-33.00000000000005;38.99999999999995;BrokerField;36.0;-36.0;41.9999999999999;-30.0000000000001
Luanda-1024949724;-33.00000000000005;44.99999999999995;BrokerField;42.0;-36.0;47.9999999999999;-30.0000000000001
Luanda-1024949724;-33.00000000000005;50.99999999999995;BrokerField;48.0;-36.0;53.9999999999999;-30.0000000000001
Luanda-1024949724;-33.00000000000005;56.99999999999995;BrokerField;54.0;-36.0;59.9999999999999;-30.0000000000001
Luanda-1024949724;-33.00000000000005;62.99999999999995;BrokerField;60.0;-36.0;65.9999999999999;-30.0000000000001
Luanda-1024949724;-33.00000000000005;68.99999999999994;BrokerField;66.0;-36.0;71.9999999999999;-30.0000000000001
Luanda-1024949724;-27.00000000000005;-9.00000000000005;BrokerField;-12.0;-30.0;-6.0000000000001;-24.0000000000001
Luanda-1024949724;-27.00000000000005;-3.00000000000005;BrokerField;-6.0;-30.0;-1.0E-13;-24.0000000000001
Luanda-1024949724;-27.00000000000005;2.99999999999995;BrokerField;0.0;-30.0;5.9999999999999;-24.0000000000001
Luanda-1024949724;-27.00000000000005;8.99999999999995;BrokerField;6.0;-30.0;11.9999999999999;-24.0000000000001
Luanda-1024949724;-27.00000000000005;14.99999999999995;BrokerField;12.0;-30.0;17.9999999999999;-24.0000000000001
Luanda-1024949724;-27.00000000000005;20.99999999999995;BrokerField;18.0;-30.0;23.9999999999999;-24.0000000000001
Luanda-1024949724;-27.00000000000005;26.99999999999995;BrokerField;24.0;-30.0;29.9999999999999;-24.0000000000001
Luanda-1024949724;-27.00000000000005;32.99999999999995;BrokerField;30.0;-30.0;35.9999999999999;-24.0000000000001
